sensor_id,zone_id,timestamp,displacement_mm_day,vibration,pore_pressure,strain,rainfall_mm,risk_level
SNS-zone_03-01,zone_03,2025-10-10T00:00:00Z,18.89,0.035,51.12,158.08,4.7,safe
SNS-zone_04-01,zone_04,2025-10-10T00:00:00Z,18.34,0.04,42.62,150.16,4.7,safe
SNS-zone_05-01,zone_05,2025-10-10T00:00:00Z,12.03,0.032,36.77,123.7,4.7,safe
SNS-zone_06-01,zone_06,2025-10-10T00:00:00Z,76.28,0.216,85.2,534.73,4.7,warning
SNS-zone_07-01,zone_07,2025-10-10T00:00:00Z,75.1,0.228,82.55,533.14,4.7,warning
SNS-zone_08-01,zone_08,2025-10-10T00:00:00Z,73.94,0.22,83.55,562.24,4.7,warning
SNS-zone_09-01,zone_09,2025-10-10T00:00:00Z,14.13,0.026,36.07,126.4,4.7,safe
SNS-zone_10-01,zone_10,2025-10-10T00:00:00Z,72.77,0.212,84.61,575.39,4.7,warning
SNS-zone_11-01,zone_11,2025-10-10T00:00:00Z,120.5,0.46,133.67,1096.45,4.7,evacuation
SNS-zone_12-01,zone_12,2025-10-10T00:00:00Z,120.5,0.461,130.83,1077.17,4.7,evacuation
SNS-zone_13-01,zone_13,2025-10-10T00:00:00Z,14.73,0.036,37.36,129.16,4.7,safe
SNS-zone_14-01,zone_14,2025-10-10T00:00:00Z,13.32,0.031,41.59,128.31,4.7,safe
SNS-zone_15-01,zone_15,2025-10-10T00:00:00Z,13.19,0.029,41.67,131.72,4.7,safe
SNS-zone_16-01,zone_16,2025-10-10T00:00:00Z,15.96,0.039,46.65,145.07,4.7,safe
SNS-zone_01-01,zone_01,2025-10-11T00:00:00Z,13.79,0.026,41.64,128.39,2.9,safe
SNS-zone_02-01,zone_02,2025-10-11T00:00:00Z,13.63,0.027,40.32,134.0,2.9,safe
SNS-zone_03-01,zone_03,2025-10-11T00:00:00Z,16.0,0.031,49.24,161.02,2.9,safe
SNS-zone_04-01,zone_04,2025-10-11T00:00:00Z,17.47,0.037,39.09,140.8,2.9,safe
SNS-zone_05-01,zone_05,2025-10-11T00:00:00Z,12.63,0.017,35.08,123.2,2.9,safe
SNS-zone_06-01,zone_06,2025-10-11T00:00:00Z,74.72,0.228,86.7,561.96,2.9,warning
SNS-zone_07-01,zone_07,2025-10-11T00:00:00Z,74.07,0.227,78.73,531.15,2.9,warning
SNS-zone_08-01,zone_08,2025-10-11T00:00:00Z,71.3,0.237,80.32,555.58,2.9,warning
SNS-zone_09-01,zone_09,2025-10-11T00:00:00Z,13.13,0.026,35.86,120.82,2.9,safe
SNS-zone_10-01,zone_10,2025-10-11T00:00:00Z,72.23,0.222,83.76,584.96,2.9,warning
SNS-zone_11-01,zone_11,2025-10-11T00:00:00Z,120.5,0.454,131.74,1073.72,2.9,evacuation
SNS-zone_12-01,zone_12,2025-10-11T00:00:00Z,120.5,0.447,126.84,1102.22,2.9,evacuation
SNS-zone_13-01,zone_13,2025-10-11T00:00:00Z,12.85,0.038,37.14,124.9,2.9,safe
SNS-zone_14-01,zone_14,2025-10-11T00:00:00Z,12.38,0.019,38.15,128.09,2.9,safe
SNS-zone_15-01,zone_15,2025-10-11T00:00:00Z,12.32,0.03,42.12,133.9,2.9,safe
SNS-zone_16-01,zone_16,2025-10-11T00:00:00Z,12.87,0.024,45.74,136.78,2.9,safe
SNS-zone_01-01,zone_01,2025-10-12T00:00:00Z,11.77,0.043,39.79,129.08,0.1,safe
SNS-zone_02-01,zone_02,2025-10-12T00:00:00Z,12.18,0.027,38.43,125.17,0.1,safe
SNS-zone_03-01,zone_03,2025-10-12T00:00:00Z,14.9,0.031,47.45,144.39,0.1,safe
SNS-zone_04-01,zone_04,2025-10-12T00:00:00Z,15.18,0.027,38.54,139.06,0.1,safe
SNS-zone_05-01,zone_05,2025-10-12T00:00:00Z,10.64,0.026,37.15,123.42,0.1,safe
SNS-zone_06-01,zone_06,2025-10-12T00:00:00Z,71.08,0.196,79.43,521.27,0.1,warning
SNS-zone_07-01,zone_07,2025-10-12T00:00:00Z,68.69,0.211,78.76,503.7,0.1,warning
SNS-zone_08-01,zone_08,2025-10-12T00:00:00Z,66.02,0.221,74.03,536.79,0.1,warning
SNS-zone_09-01,zone_09,2025-10-12T00:00:00Z,13.44,0.026,36.8,129.65,0.1,safe
SNS-zone_10-01,zone_10,2025-10-12T00:00:00Z,66.71,0.216,83.63,556.15,0.1,warning
SNS-zone_11-01,zone_11,2025-10-12T00:00:00Z,75.1,0.297,124.2,895.86,0.1,warning
SNS-zone_12-01,zone_12,2025-10-12T00:00:00Z,78.69,0.32,124.29,902.29,0.1,warning
SNS-zone_13-01,zone_13,2025-10-12T00:00:00Z,11.56,0.029,35.36,127.1,0.1,safe
SNS-zone_14-01,zone_14,2025-10-12T00:00:00Z,11.39,0.023,40.31,121.51,0.1,safe
SNS-zone_15-01,zone_15,2025-10-12T00:00:00Z,10.79,0.024,40.22,124.4,0.1,safe
SNS-zone_16-01,zone_16,2025-10-12T00:00:00Z,9.77,0.026,44.62,124.07,0.1,safe
SNS-zone_01-01,zone_01,2025-10-13T00:00:00Z,11.19,0.03,39.06,128.63,1.0,safe
SNS-zone_02-01,zone_02,2025-10-13T00:00:00Z,10.62,0.022,37.35,129.82,1.0,safe
SNS-zone_03-01,zone_03,2025-10-13T00:00:00Z,13.19,0.029,47.49,144.59,1.0,safe
SNS-zone_04-01,zone_04,2025-10-13T00:00:00Z,12.99,0.031,39.23,138.08,1.0,safe
SNS-zone_05-01,zone_05,2025-10-13T00:00:00Z,10.6,0.023,35.96,119.07,1.0,safe
SNS-zone_06-01,zone_06,2025-10-13T00:00:00Z,70.35,0.212,77.39,511.62,1.0,warning
SNS-zone_07-01,zone_07,2025-10-13T00:00:00Z,67.85,0.206,75.12,513.62,1.0,warning
SNS-zone_08-01,zone_08,2025-10-13T00:00:00Z,65.39,0.203,73.01,540.09,1.0,warning
SNS-zone_09-01,zone_09,2025-10-13T00:00:00Z,10.3,0.03,35.0,116.83,1.0,safe
SNS-zone_10-01,zone_10,2025-10-13T00:00:00Z,65.06,0.195,76.49,549.19,1.0,warning
SNS-zone_11-01,zone_11,2025-10-13T00:00:00Z,73.89,0.303,123.66,845.69,1.0,warning
SNS-zone_12-01,zone_12,2025-10-13T00:00:00Z,71.25,0.29,118.64,837.71,1.0,warning
SNS-zone_13-01,zone_13,2025-10-13T00:00:00Z,10.34,0.018,33.26,120.57,1.0,safe
SNS-zone_14-01,zone_14,2025-10-13T00:00:00Z,10.76,0.024,38.8,129.05,1.0,safe
SNS-zone_15-01,zone_15,2025-10-13T00:00:00Z,10.35,0.033,39.97,124.85,1.0,safe
SNS-zone_16-01,zone_16,2025-10-13T00:00:00Z,11.42,0.028,44.97,130.93,1.0,safe
SNS-zone_01-01,zone_01,2025-10-14T00:00:00Z,9.76,0.025,37.17,116.2,0.0,safe
SNS-zone_02-01,zone_02,2025-10-14T00:00:00Z,10.28,0.028,37.79,120.91,0.0,safe
SNS-zone_03-01,zone_03,2025-10-14T00:00:00Z,12.37,0.03,44.24,146.04,0.0,safe
SNS-zone_04-01,zone_04,2025-10-14T00:00:00Z,11.35,0.027,38.34,127.01,0.0,safe
SNS-zone_05-01,zone_05,2025-10-14T00:00:00Z,7.65,0.019,34.69,114.1,0.0,safe
SNS-zone_06-01,zone_06,2025-10-14T00:00:00Z,64.91,0.191,77.18,495.66,0.0,warning
SNS-zone_07-01,zone_07,2025-10-14T00:00:00Z,67.44,0.216,73.47,498.93,0.0,warning
SNS-zone_08-01,zone_08,2025-10-14T00:00:00Z,64.7,0.21,72.02,530.04,0.0,warning
SNS-zone_09-01,zone_09,2025-10-14T00:00:00Z,9.87,0.031,35.12,116.07,0.0,safe
SNS-zone_10-01,zone_10,2025-10-14T00:00:00Z,66.14,0.208,73.42,544.02,0.0,warning
SNS-zone_11-01,zone_11,2025-10-14T00:00:00Z,71.51,0.296,116.79,827.16,0.0,warning
SNS-zone_12-01,zone_12,2025-10-14T00:00:00Z,70.61,0.283,117.95,833.09,0.0,warning
SNS-zone_13-01,zone_13,2025-10-14T00:00:00Z,10.26,0.032,32.88,113.73,0.0,safe
SNS-zone_14-01,zone_14,2025-10-14T00:00:00Z,9.49,0.03,37.22,121.49,0.0,safe
SNS-zone_15-01,zone_15,2025-10-14T00:00:00Z,9.95,0.025,38.98,122.68,0.0,safe
SNS-zone_16-01,zone_16,2025-10-14T00:00:00Z,8.08,0.021,43.96,124.38,0.0,safe
SNS-zone_01-01,zone_01,2025-10-15T00:00:00Z,8.29,0.017,36.28,124.05,0.0,safe
SNS-zone_02-01,zone_02,2025-10-15T00:00:00Z,8.56,0.028,35.88,114.27,0.0,safe
SNS-zone_03-01,zone_03,2025-10-15T00:00:00Z,11.57,0.036,45.47,133.4,0.0,safe
SNS-zone_04-01,zone_04,2025-10-15T00:00:00Z,12.36,0.034,38.18,128.48,0.0,safe
SNS-zone_05-01,zone_05,2025-10-15T00:00:00Z,8.35,0.025,34.65,115.73,0.0,safe
SNS-zone_06-01,zone_06,2025-10-15T00:00:00Z,62.44,0.206,72.76,478.21,0.0,warning
SNS-zone_07-01,zone_07,2025-10-15T00:00:00Z,65.35,0.189,70.43,502.67,0.0,warning
SNS-zone_08-01,zone_08,2025-10-15T00:00:00Z,62.72,0.2,73.39,525.78,0.0,warning
SNS-zone_09-01,zone_09,2025-10-15T00:00:00Z,7.44,0.016,34.18,119.17,0.0,safe
SNS-zone_10-01,zone_10,2025-10-15T00:00:00Z,61.6,0.209,73.89,522.82,0.0,warning
SNS-zone_11-01,zone_11,2025-10-15T00:00:00Z,71.92,0.286,108.28,840.64,0.0,warning
SNS-zone_12-01,zone_12,2025-10-15T00:00:00Z,71.22,0.305,109.92,844.27,0.0,warning
SNS-zone_13-01,zone_13,2025-10-15T00:00:00Z,8.17,0.023,34.39,110.16,0.0,safe
SNS-zone_14-01,zone_14,2025-10-15T00:00:00Z,8.13,0.024,35.38,110.99,0.0,safe
SNS-zone_15-01,zone_15,2025-10-15T00:00:00Z,8.17,0.02,38.37,117.94,0.0,safe
SNS-zone_16-01,zone_16,2025-10-15T00:00:00Z,7.85,0.026,41.96,121.75,0.0,safe
SNS-zone_01-01,zone_01,2025-10-16T00:00:00Z,6.17,0.026,37.12,108.76,0.0,safe
SNS-zone_02-01,zone_02,2025-10-16T00:00:00Z,9.53,0.027,38.08,122.09,0.0,safe
SNS-zone_03-01,zone_03,2025-10-16T00:00:00Z,11.42,0.036,44.73,134.29,0.0,safe
SNS-zone_04-01,zone_04,2025-10-16T00:00:00Z,9.16,0.021,33.97,114.81,0.0,safe
SNS-zone_05-01,zone_05,2025-10-16T00:00:00Z,6.77,0.023,30.56,107.56,0.0,safe
SNS-zone_06-01,zone_06,2025-10-16T00:00:00Z,62.95,0.205,71.44,481.13,0.0,warning
SNS-zone_07-01,zone_07,2025-10-16T00:00:00Z,64.47,0.197,69.98,497.1,0.0,warning
SNS-zone_08-01,zone_08,2025-10-16T00:00:00Z,61.03,0.205,70.67,514.24,0.0,warning
SNS-zone_09-01,zone_09,2025-10-16T00:00:00Z,6.96,0.03,33.1,118.14,0.0,safe
SNS-zone_10-01,zone_10,2025-10-16T00:00:00Z,64.2,0.201,72.88,520.29,0.0,warning
SNS-zone_11-01,zone_11,2025-10-16T00:00:00Z,71.38,0.284,105.41,813.51,0.0,warning
SNS-zone_12-01,zone_12,2025-10-16T00:00:00Z,68.25,0.285,101.92,820.16,0.0,warning
SNS-zone_13-01,zone_13,2025-10-16T00:00:00Z,8.96,0.022,35.45,116.01,0.0,safe
SNS-zone_14-01,zone_14,2025-10-16T00:00:00Z,6.14,0.017,36.57,114.4,0.0,safe
SNS-zone_15-01,zone_15,2025-10-16T00:00:00Z,7.99,0.027,36.24,117.62,0.0,safe
SNS-zone_16-01,zone_16,2025-10-16T00:00:00Z,7.74,0.031,42.73,121.27,0.0,safe
SNS-zone_01-01,zone_01,2025-10-17T00:00:00Z,5.98,0.024,35.92,105.99,0.0,safe
SNS-zone_02-01,zone_02,2025-10-17T00:00:00Z,6.56,0.021,36.48,112.22,0.0,safe
SNS-zone_03-01,zone_03,2025-10-17T00:00:00Z,9.81,0.026,44.84,134.28,0.0,safe
SNS-zone_04-01,zone_04,2025-10-17T00:00:00Z,9.7,0.028,34.19,119.43,0.0,safe
SNS-zone_05-01,zone_05,2025-10-17T00:00:00Z,7.16,0.02,33.68,105.37,0.0,safe
SNS-zone_06-01,zone_06,2025-10-17T00:00:00Z,62.7,0.193,74.5,491.1,0.0,warning
SNS-zone_07-01,zone_07,2025-10-17T00:00:00Z,62.83,0.186,68.25,489.8,0.0,warning
SNS-zone_08-01,zone_08,2025-10-17T00:00:00Z,57.62,0.184,71.48,504.53,0.0,warning
SNS-zone_09-01,zone_09,2025-10-17T00:00:00Z,6.57,0.024,35.45,119.48,0.0,safe
SNS-zone_10-01,zone_10,2025-10-17T00:00:00Z,58.25,0.194,70.53,503.92,0.0,warning
SNS-zone_11-01,zone_11,2025-10-17T00:00:00Z,69.7,0.284,101.56,813.19,0.0,warning
SNS-zone_12-01,zone_12,2025-10-17T00:00:00Z,68.69,0.286,105.76,801.0,0.0,warning
SNS-zone_13-01,zone_13,2025-10-17T00:00:00Z,7.03,0.023,32.04,102.15,0.0,safe
SNS-zone_14-01,zone_14,2025-10-17T00:00:00Z,7.83,0.025,34.95,113.56,0.0,safe
SNS-zone_15-01,zone_15,2025-10-17T00:00:00Z,7.45,0.026,37.76,117.28,0.0,safe
SNS-zone_16-01,zone_16,2025-10-17T00:00:00Z,8.2,0.026,39.42,116.87,0.0,safe
SNS-zone_01-01,zone_01,2025-10-18T00:00:00Z,6.5,0.02,34.59,108.83,0.0,safe
SNS-zone_02-01,zone_02,2025-10-18T00:00:00Z,7.38,0.028,36.12,108.42,0.0,safe
SNS-zone_03-01,zone_03,2025-10-18T00:00:00Z,8.88,0.021,44.88,123.18,0.0,safe
SNS-zone_04-01,zone_04,2025-10-18T00:00:00Z,8.98,0.025,36.53,123.91,0.0,safe
SNS-zone_05-01,zone_05,2025-10-18T00:00:00Z,4.48,0.022,32.06,107.71,0.0,safe
SNS-zone_06-01,zone_06,2025-10-18T00:00:00Z,63.17,0.201,69.22,476.64,0.0,warning
SNS-zone_07-01,zone_07,2025-10-18T00:00:00Z,60.59,0.189,66.56,476.05,0.0,warning
SNS-zone_08-01,zone_08,2025-10-18T00:00:00Z,59.6,0.192,67.33,510.36,0.0,warning
SNS-zone_09-01,zone_09,2025-10-18T00:00:00Z,6.47,0.021,34.57,108.36,0.0,safe
SNS-zone_10-01,zone_10,2025-10-18T00:00:00Z,62.26,0.207,71.12,522.5,0.0,warning
SNS-zone_11-01,zone_11,2025-10-18T00:00:00Z,71.33,0.274,102.34,806.36,0.0,warning
SNS-zone_12-01,zone_12,2025-10-18T00:00:00Z,67.14,0.291,98.25,794.7,0.0,warning
SNS-zone_13-01,zone_13,2025-10-18T00:00:00Z,4.89,0.026,33.19,106.55,0.0,safe
SNS-zone_14-01,zone_14,2025-10-18T00:00:00Z,5.49,0.019,33.56,108.87,0.0,safe
SNS-zone_15-01,zone_15,2025-10-18T00:00:00Z,5.45,0.021,36.2,106.34,0.0,safe
SNS-zone_16-01,zone_16,2025-10-18T00:00:00Z,5.77,0.026,40.52,115.34,0.0,safe
SNS-zone_01-01,zone_01,2025-10-19T00:00:00Z,6.44,0.023,37.74,103.87,0.1,safe
SNS-zone_02-01,zone_02,2025-10-19T00:00:00Z,5.84,0.019,37.24,101.49,0.1,safe
SNS-zone_03-01,zone_03,2025-10-19T00:00:00Z,8.54,0.03,42.85,127.55,0.1,safe
SNS-zone_04-01,zone_04,2025-10-19T00:00:00Z,9.14,0.022,33.98,116.27,0.1,safe
SNS-zone_05-01,zone_05,2025-10-19T00:00:00Z,4.67,0.029,33.16,107.66,0.1,safe
SNS-zone_06-01,zone_06,2025-10-19T00:00:00Z,58.51,0.193,72.67,481.41,0.1,warning
SNS-zone_07-01,zone_07,2025-10-19T00:00:00Z,58.27,0.183,69.3,450.75,0.1,warning
SNS-zone_08-01,zone_08,2025-10-19T00:00:00Z,56.88,0.167,63.79,498.47,0.1,warning
SNS-zone_09-01,zone_09,2025-10-19T00:00:00Z,6.42,0.022,32.94,108.11,0.1,safe
SNS-zone_10-01,zone_10,2025-10-19T00:00:00Z,60.84,0.2,69.5,531.17,0.1,warning
SNS-zone_11-01,zone_11,2025-10-19T00:00:00Z,67.5,0.293,101.78,791.67,0.1,warning
SNS-zone_12-01,zone_12,2025-10-19T00:00:00Z,67.68,0.278,95.07,781.89,0.1,warning
SNS-zone_13-01,zone_13,2025-10-19T00:00:00Z,7.29,0.025,30.71,103.51,0.1,safe
SNS-zone_14-01,zone_14,2025-10-19T00:00:00Z,6.7,0.023,34.12,104.42,0.1,safe
SNS-zone_15-01,zone_15,2025-10-19T00:00:00Z,4.43,0.019,36.67,112.86,0.1,safe
SNS-zone_16-01,zone_16,2025-10-19T00:00:00Z,5.5,0.026,41.21,127.98,0.1,safe
SNS-zone_01-01,zone_01,2025-10-20T00:00:00Z,6.49,0.022,34.28,105.11,0.9,safe
SNS-zone_02-01,zone_02,2025-10-20T00:00:00Z,5.79,0.019,37.13,105.73,0.9,safe
SNS-zone_03-01,zone_03,2025-10-20T00:00:00Z,8.26,0.028,40.61,117.1,0.9,safe
SNS-zone_04-01,zone_04,2025-10-20T00:00:00Z,7.41,0.025,35.09,113.97,0.9,safe
SNS-zone_05-01,zone_05,2025-10-20T00:00:00Z,6.42,0.016,30.02,103.44,0.9,safe
SNS-zone_06-01,zone_06,2025-10-20T00:00:00Z,58.33,0.183,73.68,463.69,0.9,warning
SNS-zone_07-01,zone_07,2025-10-20T00:00:00Z,58.62,0.173,67.98,457.63,0.9,warning
SNS-zone_08-01,zone_08,2025-10-20T00:00:00Z,58.88,0.19,69.15,515.77,0.9,warning
SNS-zone_09-01,zone_09,2025-10-20T00:00:00Z,3.43,0.022,34.94,103.7,0.9,safe
SNS-zone_10-01,zone_10,2025-10-20T00:00:00Z,57.28,0.193,67.34,499.82,0.9,warning
SNS-zone_11-01,zone_11,2025-10-20T00:00:00Z,63.12,0.3,102.19,773.84,0.9,warning
SNS-zone_12-01,zone_12,2025-10-20T00:00:00Z,66.44,0.297,98.84,806.82,0.9,warning
SNS-zone_13-01,zone_13,2025-10-20T00:00:00Z,5.56,0.024,30.94,99.9,0.9,safe
SNS-zone_14-01,zone_14,2025-10-20T00:00:00Z,5.8,0.019,34.68,105.0,0.9,safe
SNS-zone_15-01,zone_15,2025-10-20T00:00:00Z,6.8,0.02,37.08,102.73,0.9,safe
SNS-zone_16-01,zone_16,2025-10-20T00:00:00Z,5.52,0.02,41.68,111.6,0.9,safe
SNS-zone_01-01,zone_01,2025-10-21T00:00:00Z,6.17,0.02,35.44,104.0,0.0,safe
SNS-zone_02-01,zone_02,2025-10-21T00:00:00Z,5.92,0.02,36.37,108.25,0.0,safe
SNS-zone_03-01,zone_03,2025-10-21T00:00:00Z,8.09,0.03,42.53,122.82,0.0,safe
SNS-zone_04-01,zone_04,2025-10-21T00:00:00Z,7.04,0.028,35.47,113.21,0.0,safe
SNS-zone_05-01,zone_05,2025-10-21T00:00:00Z,6.15,0.026,31.99,102.54,0.0,safe
SNS-zone_06-01,zone_06,2025-10-21T00:00:00Z,58.34,0.172,70.45,466.34,0.0,warning
SNS-zone_07-01,zone_07,2025-10-21T00:00:00Z,59.6,0.199,66.41,477.78,0.0,warning
SNS-zone_08-01,zone_08,2025-10-21T00:00:00Z,58.19,0.198,62.76,504.26,0.0,warning
SNS-zone_09-01,zone_09,2025-10-21T00:00:00Z,5.43,0.025,34.33,106.63,0.0,safe
SNS-zone_10-01,zone_10,2025-10-21T00:00:00Z,58.23,0.186,69.73,504.02,0.0,warning
SNS-zone_11-01,zone_11,2025-10-21T00:00:00Z,68.43,0.289,100.16,815.46,0.0,warning
SNS-zone_12-01,zone_12,2025-10-21T00:00:00Z,66.09,0.282,100.12,779.47,0.0,warning
SNS-zone_13-01,zone_13,2025-10-21T00:00:00Z,5.43,0.023,32.14,97.94,0.0,safe
SNS-zone_14-01,zone_14,2025-10-21T00:00:00Z,5.87,0.025,33.12,102.84,0.0,safe
SNS-zone_15-01,zone_15,2025-10-21T00:00:00Z,5.21,0.027,36.19,106.62,0.0,safe
SNS-zone_16-01,zone_16,2025-10-21T00:00:00Z,4.69,0.022,41.64,107.78,0.0,safe
SNS-zone_01-01,zone_01,2025-10-22T00:00:00Z,4.69,0.022,34.07,110.8,0.0,safe
SNS-zone_02-01,zone_02,2025-10-22T00:00:00Z,4.48,0.019,34.72,110.39,0.0,safe
SNS-zone_03-01,zone_03,2025-10-22T00:00:00Z,7.91,0.027,43.65,126.63,0.0,safe
SNS-zone_04-01,zone_04,2025-10-22T00:00:00Z,9.1,0.03,35.45,125.01,0.0,safe
SNS-zone_05-01,zone_05,2025-10-22T00:00:00Z,4.02,0.02,29.23,97.34,0.0,safe
SNS-zone_06-01,zone_06,2025-10-22T00:00:00Z,60.55,0.196,70.52,480.15,0.0,warning
SNS-zone_07-01,zone_07,2025-10-22T00:00:00Z,55.86,0.187,65.43,458.75,0.0,warning
SNS-zone_08-01,zone_08,2025-10-22T00:00:00Z,57.22,0.183,64.83,489.59,0.0,warning
SNS-zone_09-01,zone_09,2025-10-22T00:00:00Z,4.97,0.027,34.61,106.07,0.0,safe
SNS-zone_10-01,zone_10,2025-10-22T00:00:00Z,59.87,0.198,68.66,515.86,0.0,warning
SNS-zone_11-01,zone_11,2025-10-22T00:00:00Z,68.14,0.284,99.55,805.49,0.0,warning
SNS-zone_12-01,zone_12,2025-10-22T00:00:00Z,65.49,0.279,95.69,766.28,0.0,warning
SNS-zone_13-01,zone_13,2025-10-22T00:00:00Z,5.04,0.014,31.47,109.19,0.0,safe
SNS-zone_14-01,zone_14,2025-10-22T00:00:00Z,4.37,0.018,33.97,101.89,0.0,safe
SNS-zone_15-01,zone_15,2025-10-22T00:00:00Z,5.98,0.016,37.28,110.55,0.0,safe
SNS-zone_16-01,zone_16,2025-10-22T00:00:00Z,4.6,0.026,40.55,106.27,0.0,safe
SNS-zone_01-01,zone_01,2025-10-23T00:00:00Z,5.73,0.025,32.97,113.5,0.0,safe
SNS-zone_02-01,zone_02,2025-10-23T00:00:00Z,6.21,0.02,36.5,114.06,0.0,safe
SNS-zone_03-01,zone_03,2025-10-23T00:00:00Z,7.87,0.029,41.35,130.88,0.0,safe
SNS-zone_04-01,zone_04,2025-10-23T00:00:00Z,7.79,0.022,33.02,113.89,0.0,safe
SNS-zone_05-01,zone_05,2025-10-23T00:00:00Z,5.64,0.025,30.23,103.92,0.0,safe
SNS-zone_06-01,zone_06,2025-10-23T00:00:00Z,57.63,0.189,70.37,474.63,0.0,warning
SNS-zone_07-01,zone_07,2025-10-23T00:00:00Z,54.01,0.179,67.26,444.67,0.0,warning
SNS-zone_08-01,zone_08,2025-10-23T00:00:00Z,54.91,0.176,67.38,482.9,0.0,warning
SNS-zone_09-01,zone_09,2025-10-23T00:00:00Z,4.44,0.024,30.16,104.7,0.0,safe
SNS-zone_10-01,zone_10,2025-10-23T00:00:00Z,56.15,0.181,69.35,492.72,0.0,warning
SNS-zone_11-01,zone_11,2025-10-23T00:00:00Z,120.5,0.434,97.06,1025.05,0.0,evacuation
SNS-zone_12-01,zone_12,2025-10-23T00:00:00Z,120.5,0.461,94.15,1027.65,0.0,evacuation
SNS-zone_13-01,zone_13,2025-10-23T00:00:00Z,4.41,0.016,28.18,99.43,0.0,safe
SNS-zone_14-01,zone_14,2025-10-23T00:00:00Z,4.7,0.026,35.3,104.01,0.0,safe
SNS-zone_15-01,zone_15,2025-10-23T00:00:00Z,3.77,0.019,33.83,102.71,0.0,safe
SNS-zone_16-01,zone_16,2025-10-23T00:00:00Z,3.9,0.018,40.45,103.69,0.0,safe
SNS-zone_01-01,zone_01,2025-10-24T00:00:00Z,4.43,0.017,32.52,106.47,0.0,safe
SNS-zone_02-01,zone_02,2025-10-24T00:00:00Z,4.8,0.022,35.41,101.85,0.0,safe
SNS-zone_03-01,zone_03,2025-10-24T00:00:00Z,7.26,0.026,41.15,117.36,0.0,safe
SNS-zone_04-01,zone_04,2025-10-24T00:00:00Z,7.73,0.021,34.75,118.01,0.0,safe
SNS-zone_05-01,zone_05,2025-10-24T00:00:00Z,5.3,0.029,30.83,99.85,0.0,safe
SNS-zone_06-01,zone_06,2025-10-24T00:00:00Z,55.37,0.184,68.5,455.56,0.0,warning
SNS-zone_07-01,zone_07,2025-10-24T00:00:00Z,57.72,0.188,67.12,464.04,0.0,warning
SNS-zone_08-01,zone_08,2025-10-24T00:00:00Z,56.62,0.187,62.67,498.23,0.0,warning
SNS-zone_09-01,zone_09,2025-10-24T00:00:00Z,4.46,0.018,33.24,98.73,0.0,safe
SNS-zone_10-01,zone_10,2025-10-24T00:00:00Z,55.77,0.183,66.91,501.81,0.0,warning
SNS-zone_11-01,zone_11,2025-10-24T00:00:00Z,120.5,0.442,93.88,1007.87,0.0,evacuation
SNS-zone_12-01,zone_12,2025-10-24T00:00:00Z,120.5,0.433,91.27,1005.75,0.0,evacuation
SNS-zone_13-01,zone_13,2025-10-24T00:00:00Z,5.58,0.023,29.56,102.75,0.0,safe
SNS-zone_14-01,zone_14,2025-10-24T00:00:00Z,6.15,0.018,34.58,112.83,0.0,safe
SNS-zone_15-01,zone_15,2025-10-24T00:00:00Z,4.52,0.017,35.95,113.45,0.0,safe
SNS-zone_16-01,zone_16,2025-10-24T00:00:00Z,5.29,0.015,40.78,117.08,0.0,safe
SNS-zone_01-01,zone_01,2025-10-25T00:00:00Z,8.97,0.025,37.49,114.06,15.1,safe
SNS-zone_02-01,zone_02,2025-10-25T00:00:00Z,9.3,0.026,35.82,114.87,15.1,safe
SNS-zone_03-01,zone_03,2025-10-25T00:00:00Z,9.67,0.025,45.86,129.56,15.1,safe
SNS-zone_04-01,zone_04,2025-10-25T00:00:00Z,10.66,0.027,38.14,128.28,15.1,safe
SNS-zone_05-01,zone_05,2025-10-25T00:00:00Z,10.04,0.021,32.25,114.7,15.1,safe
SNS-zone_06-01,zone_06,2025-10-25T00:00:00Z,65.11,0.206,73.86,498.77,15.1,warning
SNS-zone_07-01,zone_07,2025-10-25T00:00:00Z,65.67,0.201,72.22,497.17,15.1,warning
SNS-zone_08-01,zone_08,2025-10-25T00:00:00Z,63.74,0.195,68.58,533.46,15.1,warning
SNS-zone_09-01,zone_09,2025-10-25T00:00:00Z,7.85,0.021,36.3,114.18,15.1,safe
SNS-zone_10-01,zone_10,2025-10-25T00:00:00Z,65.39,0.205,72.79,527.56,15.1,warning
SNS-zone_11-01,zone_11,2025-10-25T00:00:00Z,120.5,0.442,110.57,1060.62,15.1,evacuation
SNS-zone_12-01,zone_12,2025-10-25T00:00:00Z,120.5,0.467,107.98,1040.1,15.1,evacuation
SNS-zone_13-01,zone_13,2025-10-25T00:00:00Z,8.01,0.027,33.7,109.79,15.1,safe
SNS-zone_14-01,zone_14,2025-10-25T00:00:00Z,9.57,0.029,37.52,125.37,15.1,safe
SNS-zone_15-01,zone_15,2025-10-25T00:00:00Z,8.35,0.029,39.71,118.49,15.1,safe
SNS-zone_16-01,zone_16,2025-10-25T00:00:00Z,9.49,0.027,42.52,129.89,15.1,safe
SNS-zone_01-01,zone_01,2025-10-26T00:00:00Z,7.07,0.018,32.72,106.94,1.3,safe
SNS-zone_02-01,zone_02,2025-10-26T00:00:00Z,7.68,0.022,37.27,116.77,1.3,safe
SNS-zone_03-01,zone_03,2025-10-26T00:00:00Z,9.65,0.028,44.52,134.1,1.3,safe
